"","Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","City","State","Region","Product.ID","Category","Sub.Category","Sales","Quantity","Discount","Profit","Code"
"9364",9364,"CA-2017-111591","3/21/2017","3/25/2017","Standard Class","PS-18970","Paul Stevenson","Home Office","Seattle","Washington","West","FUR-FU-10002364","Furniture","Furnishings",22.14,3,0,6.4206,53
"9365",9365,"CA-2017-111591","3/21/2017","3/25/2017","Standard Class","PS-18970","Paul Stevenson","Home Office","Seattle","Washington","West","OFF-ST-10001809","Office Supplies","Storage",359.32,4,0,7.1864,53
"9366",9366,"US-2014-166828","8/22/2014","8/25/2014","First Class","JF-15415","Jennifer Ferguson","Consumer","Saint Charles","Missouri","Central","OFF-PA-10001846","Office Supplies","Paper",11.56,2,0,5.6644,29
"9367",9367,"CA-2014-108147","6/8/2014","6/13/2014","Standard Class","RD-19480","Rick Duston","Consumer","Long Beach","New York","East","OFF-BI-10003876","Office Supplies","Binders",68.48,2,0.2,25.68,36
"9368",9368,"CA-2014-108147","6/8/2014","6/13/2014","Standard Class","RD-19480","Rick Duston","Consumer","Long Beach","New York","East","OFF-ST-10003470","Office Supplies","Storage",1676.88,6,0,83.844,36
"9369",9369,"CA-2016-154998","4/7/2016","4/9/2016","First Class","ES-14080","Erin Smith","Corporate","Lakewood","New Jersey","East","OFF-PA-10004243","Office Supplies","Paper",37.94,2,0,18.2112,34
"9370",9370,"CA-2017-113460","11/7/2017","11/9/2017","Second Class","KN-16390","Katherine Nockton","Corporate","Clinton","Maryland","East","FUR-CH-10000422","Furniture","Chairs",272.97,3,0,43.6752,24
"9371",9371,"CA-2015-111339","5/29/2015","5/31/2015","First Class","VP-21760","Victoria Pisteka","Corporate","Columbus","Ohio","East","FUR-FU-10002506","Furniture","Furnishings",41.568,4,0.2,-4.1568,39
"9372",9372,"CA-2015-111339","5/29/2015","5/31/2015","First Class","VP-21760","Victoria Pisteka","Corporate","Columbus","Ohio","East","FUR-CH-10000863","Furniture","Chairs",317.058,3,0.3,-86.0586,39
"9373",9373,"CA-2015-111339","5/29/2015","5/31/2015","First Class","VP-21760","Victoria Pisteka","Corporate","Columbus","Ohio","East","OFF-FA-10002988","Office Supplies","Fasteners",8.04,5,0.2,2.9145,39
"9374",9374,"CA-2017-102820","5/7/2017","5/11/2017","Standard Class","CS-11950","Carlos Soltero","Consumer","Pasadena","California","West","TEC-PH-10003437","Technology","Phones",419.944,7,0.2,52.493,6
"9375",9375,"CA-2016-149671","6/5/2016","6/9/2016","Standard Class","KB-16600","Ken Brennan","Corporate","Seattle","Washington","West","OFF-SU-10002537","Office Supplies","Supplies",61.38,6,0,15.9588,53
"9376",9376,"CA-2015-126347","12/14/2015","12/19/2015","Second Class","AJ-10945","Ashley Jarboe","Consumer","Los Angeles","California","West","TEC-AC-10003063","Technology","Accessories",50,2,0,10.5,6
"9377",9377,"CA-2017-108756","12/25/2017","12/29/2017","Standard Class","PO-18865","Patrick O'Donnell","Consumer","East Orange","New Jersey","East","TEC-AC-10003237","Technology","Accessories",31.8,3,0,13.674,34
"9378",9378,"CA-2017-155362","12/17/2017","12/21/2017","Standard Class","DP-13105","Dave Poirier","Corporate","Eau Claire","Wisconsin","Central","OFF-ST-10001031","Office Supplies","Storage",32.56,2,0,8.4656,55
"9379",9379,"CA-2016-117625","5/10/2016","5/15/2016","Standard Class","GM-14500","Gene McClure","Consumer","Chicago","Illinois","Central","OFF-EN-10001535","Office Supplies","Envelopes",7.072,2,0.2,2.3868,17
"9380",9380,"CA-2014-154158","12/23/2014","12/27/2014","Second Class","CC-12670","Craig Carreira","Consumer","Tampa","Florida","South","OFF-PA-10001295","Office Supplies","Paper",45.528,3,0.2,15.9348,12
"9381",9381,"CA-2014-154158","12/23/2014","12/27/2014","Second Class","CC-12670","Craig Carreira","Consumer","Tampa","Florida","South","FUR-CH-10004698","Furniture","Chairs",64.784,1,0.2,6.4784,12
"9382",9382,"CA-2014-154158","12/23/2014","12/27/2014","Second Class","CC-12670","Craig Carreira","Consumer","Tampa","Florida","South","OFF-ST-10000078","Office Supplies","Storage",424.272,2,0.2,-10.6068,12
"9383",9383,"CA-2014-154158","12/23/2014","12/27/2014","Second Class","CC-12670","Craig Carreira","Consumer","Tampa","Florida","South","OFF-AR-10001868","Office Supplies","Art",1.344,1,0.2,0.504,12
"9384",9384,"CA-2014-154158","12/23/2014","12/27/2014","Second Class","CC-12670","Craig Carreira","Consumer","Tampa","Florida","South","OFF-ST-10004950","Office Supplies","Storage",83.92,5,0.2,-1.049,12
"9385",9385,"CA-2017-100433","8/11/2017","8/16/2017","Standard Class","SJ-20125","Sanjit Jacobs","Home Office","New York City","New York","East","OFF-PA-10003441","Office Supplies","Paper",25.92,4,0,12.4416,36
"9386",9386,"CA-2017-163097","8/27/2017","8/31/2017","Standard Class","SF-20200","Sarah Foster","Consumer","Mesa","Arizona","West","FUR-FU-10004973","Furniture","Furnishings",120.576,8,0.2,33.1584,4
"9387",9387,"US-2017-127292","1/19/2017","1/23/2017","Standard Class","RM-19375","Raymond Messe","Consumer","Burlington","Vermont","East","OFF-PA-10000157","Office Supplies","Paper",79.92,4,0,37.5624,50
"9388",9388,"US-2017-127292","1/19/2017","1/23/2017","Standard Class","RM-19375","Raymond Messe","Consumer","Burlington","Vermont","East","OFF-PA-10001970","Office Supplies","Paper",12.28,1,0,5.7716,50
"9389",9389,"US-2017-127292","1/19/2017","1/23/2017","Standard Class","RM-19375","Raymond Messe","Consumer","Burlington","Vermont","East","OFF-AP-10000828","Office Supplies","Appliances",542.94,3,0,152.0232,50
"9390",9390,"US-2017-127292","1/19/2017","1/23/2017","Standard Class","RM-19375","Raymond Messe","Consumer","Burlington","Vermont","East","OFF-EN-10001509","Office Supplies","Envelopes",2.04,1,0,0.9588,50
"9391",9391,"CA-2015-163734","6/19/2015","6/24/2015","Standard Class","KM-16375","Katherine Murray","Home Office","Houston","Texas","Central","OFF-ST-10003692","Office Supplies","Storage",228.92,5,0.2,14.3075,48
"9392",9392,"CA-2017-162474","3/13/2017","3/16/2017","First Class","FH-14275","Frank Hawley","Corporate","Aurora","Illinois","Central","TEC-PH-10004700","Technology","Phones",7.992,1,0.2,2.5974,17
"9393",9393,"CA-2015-130848","10/25/2015","10/25/2015","Same Day","DG-13300","Deirdre Greer","Corporate","Denver","Colorado","West","FUR-CH-10000422","Furniture","Chairs",582.336,8,0.2,-29.1168,8
"9394",9394,"CA-2014-125997","9/20/2014","9/23/2014","First Class","MW-18220","Mitch Webber","Consumer","New York City","New York","East","TEC-PH-10003484","Technology","Phones",629.95,5,0,157.4875,36
"9395",9395,"CA-2014-125997","9/20/2014","9/23/2014","First Class","MW-18220","Mitch Webber","Consumer","New York City","New York","East","FUR-CH-10001394","Furniture","Chairs",631.782,2,0.1,140.396,36
"9396",9396,"CA-2014-125997","9/20/2014","9/23/2014","First Class","MW-18220","Mitch Webber","Consumer","New York City","New York","East","FUR-BO-10002213","Furniture","Bookcases",801.568,2,0.2,-10.0196,36
"9397",9397,"CA-2014-125997","9/20/2014","9/23/2014","First Class","MW-18220","Mitch Webber","Consumer","New York City","New York","East","OFF-LA-10002762","Office Supplies","Labels",75.18,6,0,35.3346,36
"9398",9398,"CA-2014-125997","9/20/2014","9/23/2014","First Class","MW-18220","Mitch Webber","Consumer","New York City","New York","East","OFF-AP-10003842","Office Supplies","Appliances",30.98,1,0,8.0548,36
"9399",9399,"CA-2014-125997","9/20/2014","9/23/2014","First Class","MW-18220","Mitch Webber","Consumer","New York City","New York","East","TEC-PH-10003072","Technology","Phones",1349.91,9,0,661.4559,36
"9400",9400,"CA-2016-103128","11/11/2016","11/15/2016","Standard Class","SC-20845","Sung Chung","Consumer","Arlington Heights","Illinois","Central","OFF-AR-10003394","Office Supplies","Art",14.112,6,0.2,1.2348,17
"9401",9401,"CA-2015-167696","9/16/2015","9/21/2015","Standard Class","BD-11500","Bradley Drucker","Consumer","Newport News","Virginia","South","OFF-EN-10001539","Office Supplies","Envelopes",31.12,4,0,14.6264,51
"9402",9402,"CA-2014-159814","6/24/2014","6/28/2014","Standard Class","LP-17080","Liz Pelletier","Consumer","Tucson","Arizona","West","FUR-FU-10001731","Furniture","Furnishings",4.272,2,0.2,0.9612,4
"9403",9403,"CA-2016-105459","8/12/2016","8/17/2016","Second Class","NP-18700","Nora Preis","Consumer","New York City","New York","East","FUR-TA-10001095","Furniture","Tables",209.148,2,0.4,-66.2302,36
"9404",9404,"CA-2016-105459","8/12/2016","8/17/2016","Second Class","NP-18700","Nora Preis","Consumer","New York City","New York","East","OFF-ST-10000078","Office Supplies","Storage",1591.02,6,0,286.3836,36
"9405",9405,"CA-2017-141663","4/13/2017","4/17/2017","Standard Class","DP-13105","Dave Poirier","Corporate","Philadelphia","Pennsylvania","East","OFF-FA-10004076","Office Supplies","Fasteners",7.92,5,0.2,1.683,42
"9406",9406,"CA-2014-152618","3/14/2014","3/17/2014","First Class","RB-19465","Rick Bensley","Home Office","Chicago","Illinois","Central","TEC-MA-10003626","Technology","Machines",574.91,2,0.3,156.047,17
"9407",9407,"CA-2014-152618","3/14/2014","3/17/2014","First Class","RB-19465","Rick Bensley","Home Office","Chicago","Illinois","Central","OFF-PA-10001215","Office Supplies","Paper",8.448,2,0.2,2.64,17
"9408",9408,"CA-2017-162789","9/22/2017","9/24/2017","Second Class","LC-17140","Logan Currie","Consumer","New York City","New York","East","TEC-AC-10002842","Technology","Accessories",1071,9,0,171.36,36
"9409",9409,"CA-2017-162789","9/22/2017","9/24/2017","Second Class","LC-17140","Logan Currie","Consumer","New York City","New York","East","FUR-FU-10004864","Furniture","Furnishings",12.07,1,0,3.9831,36
"9410",9410,"US-2017-110149","12/10/2017","12/13/2017","First Class","WB-21850","William Brown","Consumer","Philadelphia","Pennsylvania","East","OFF-BI-10000014","Office Supplies","Binders",3.273,1,0.7,-2.5093,42
"9411",9411,"US-2017-110149","12/10/2017","12/13/2017","First Class","WB-21850","William Brown","Consumer","Philadelphia","Pennsylvania","East","FUR-FU-10001475","Furniture","Furnishings",87.92,5,0.2,15.386,42
"9412",9412,"CA-2016-108959","3/10/2016","3/14/2016","Second Class","MH-17785","Maya Herman","Corporate","Glendale","Arizona","West","OFF-ST-10001272","Office Supplies","Storage",104.696,1,0.2,6.5435,4
"9413",9413,"CA-2015-164777","1/27/2015","1/29/2015","First Class","SC-20305","Sean Christensen","Consumer","Los Angeles","California","West","FUR-CH-10002024","Furniture","Chairs",2803.92,5,0.2,0,6
"9414",9414,"CA-2016-132017","9/26/2016","9/27/2016","First Class","MH-17620","Matt Hagelstein","Corporate","Houston","Texas","Central","OFF-BI-10004001","Office Supplies","Binders",6.816,2,0.8,-11.5872,48
"9415",9415,"CA-2015-127824","10/18/2015","10/22/2015","Standard Class","JC-15775","John Castell","Consumer","Seattle","Washington","West","TEC-PH-10004094","Technology","Phones",249.584,2,0.2,15.599,53
"9416",9416,"CA-2015-127824","10/18/2015","10/22/2015","Standard Class","JC-15775","John Castell","Consumer","Seattle","Washington","West","OFF-PA-10001184","Office Supplies","Paper",17.94,3,0,8.7906,53
"9417",9417,"CA-2015-127824","10/18/2015","10/22/2015","Standard Class","JC-15775","John Castell","Consumer","Seattle","Washington","West","FUR-FU-10002505","Furniture","Furnishings",10.11,3,0,3.2352,53
"9418",9418,"CA-2014-148285","10/27/2014","11/1/2014","Standard Class","RD-19810","Ross DeVincentis","Home Office","Fayetteville","North Carolina","South","OFF-PA-10001166","Office Supplies","Paper",10.368,2,0.2,3.6288,37
"9419",9419,"CA-2014-148285","10/27/2014","11/1/2014","Standard Class","RD-19810","Ross DeVincentis","Home Office","Fayetteville","North Carolina","South","OFF-PA-10000349","Office Supplies","Paper",11.952,3,0.2,4.0338,37
"9420",9420,"CA-2017-152926","10/2/2017","10/4/2017","Second Class","SC-20695","Steve Chapman","Corporate","Houston","Texas","Central","OFF-AP-10004708","Office Supplies","Appliances",15.224,2,0.8,-38.8212,48
"9421",9421,"CA-2017-152926","10/2/2017","10/4/2017","Second Class","SC-20695","Steve Chapman","Corporate","Houston","Texas","Central","OFF-AP-10001947","Office Supplies","Appliances",21.984,6,0.8,-56.0592,48
"9422",9422,"CA-2014-145254","7/23/2014","7/27/2014","Standard Class","NC-18535","Nick Crebassa","Corporate","San Francisco","California","West","TEC-PH-10000441","Technology","Phones",604.752,6,0.2,60.4752,6
"9423",9423,"CA-2014-145254","7/23/2014","7/27/2014","Standard Class","NC-18535","Nick Crebassa","Corporate","San Francisco","California","West","OFF-SU-10004664","Office Supplies","Supplies",40.7,5,0,11.803,6
"9424",9424,"CA-2014-145254","7/23/2014","7/27/2014","Standard Class","NC-18535","Nick Crebassa","Corporate","San Francisco","California","West","TEC-PH-10004531","Technology","Phones",302.376,3,0.2,37.797,6
"9425",9425,"CA-2014-145254","7/23/2014","7/27/2014","Standard Class","NC-18535","Nick Crebassa","Corporate","San Francisco","California","West","TEC-AC-10002167","Technology","Accessories",45,3,0,4.95,6
"9426",9426,"CA-2014-116246","9/12/2014","9/17/2014","Second Class","LW-17215","Luke Weiss","Consumer","New York City","New York","East","FUR-CH-10002024","Furniture","Chairs",3785.292,6,0.1,420.588,36
"9427",9427,"CA-2016-160479","9/15/2016","9/20/2016","Standard Class","AH-10585","Angele Hood","Consumer","Seattle","Washington","West","OFF-AR-10002445","Office Supplies","Art",35.4,5,0,13.452,53
"9428",9428,"CA-2014-167486","11/27/2014","12/1/2014","Standard Class","JO-15145","Jack O'Briant","Corporate","Buffalo","New York","East","FUR-FU-10003268","Furniture","Furnishings",199.9,5,0,39.98,36
"9429",9429,"CA-2014-152100","5/11/2014","5/16/2014","Standard Class","VW-21775","Victoria Wilson","Corporate","Huntsville","Texas","Central","FUR-CH-10000015","Furniture","Chairs",1212.96,8,0.3,-69.312,48
"9430",9430,"CA-2015-166219","8/28/2015","9/1/2015","Standard Class","BP-11185","Ben Peterman","Corporate","Dallas","Texas","Central","TEC-PH-10004165","Technology","Phones",1099.96,5,0.2,82.497,48
"9431",9431,"CA-2015-166219","8/28/2015","9/1/2015","Standard Class","BP-11185","Ben Peterman","Corporate","Dallas","Texas","Central","FUR-TA-10004607","Furniture","Tables",103.481,1,0.3,-16.2613,48
"9432",9432,"CA-2015-111864","6/19/2015","6/19/2015","Same Day","PP-18955","Paul Prost","Home Office","Philadelphia","Pennsylvania","East","OFF-LA-10004677","Office Supplies","Labels",5.904,2,0.2,1.9926,42
"9433",9433,"CA-2015-119627","8/17/2015","8/23/2015","Standard Class","SC-20725","Steven Cartwright","Consumer","Peoria","Arizona","West","TEC-AC-10002217","Technology","Accessories",30.08,2,0.2,-5.264,4
"9434",9434,"CA-2015-119627","8/17/2015","8/23/2015","Standard Class","SC-20725","Steven Cartwright","Consumer","Peoria","Arizona","West","OFF-PA-10001937","Office Supplies","Paper",36.288,7,0.2,12.7008,4
"9435",9435,"CA-2015-119627","8/17/2015","8/23/2015","Standard Class","SC-20725","Steven Cartwright","Consumer","Peoria","Arizona","West","OFF-AR-10000203","Office Supplies","Art",10.272,3,0.2,1.1556,4
"9436",9436,"CA-2015-119627","8/17/2015","8/23/2015","Standard Class","SC-20725","Steven Cartwright","Consumer","Peoria","Arizona","West","TEC-AC-10001142","Technology","Accessories",252.8,4,0.2,-31.6,4
"9437",9437,"CA-2015-160787","9/25/2015","9/25/2015","Same Day","BM-11785","Bryan Mills","Consumer","Philadelphia","Pennsylvania","East","OFF-BI-10003712","Office Supplies","Binders",2.946,2,0.7,-2.0622,42
"9438",9438,"CA-2017-107853","5/26/2017","5/31/2017","Standard Class","CD-11920","Carlos Daly","Consumer","Oceanside","California","West","OFF-PA-10000520","Office Supplies","Paper",12.96,2,0,6.2208,6
"9439",9439,"CA-2017-126144","7/31/2017","8/5/2017","Standard Class","GM-14680","Greg Matthias","Consumer","Philadelphia","Pennsylvania","East","TEC-PH-10001079","Technology","Phones",285.576,4,0.4,-57.1152,42
"9440",9440,"US-2014-154655","10/12/2014","10/17/2014","Standard Class","BP-11050","Barry Pond","Corporate","Chicago","Illinois","Central","OFF-SU-10000898","Office Supplies","Supplies",22.24,2,0.2,2.502,17
"9441",9441,"CA-2014-100391","5/25/2014","5/29/2014","Standard Class","BW-11065","Barry Weirich","Consumer","New York City","New York","East","OFF-PA-10001471","Office Supplies","Paper",14.62,2,0,6.7252,36
"9442",9442,"CA-2014-165477","12/29/2014","12/31/2014","Second Class","RE-19405","Ricardo Emerson","Consumer","Kent","Ohio","East","OFF-AP-10003281","Office Supplies","Appliances",48.36,5,0.2,6.045,39
"9443",9443,"CA-2017-165904","4/7/2017","4/11/2017","Standard Class","HR-14770","Hallie Redmond","Home Office","Jacksonville","Florida","South","OFF-AR-10003156","Office Supplies","Art",16.256,2,0.2,1.2192,12
"9444",9444,"CA-2017-165904","4/7/2017","4/11/2017","Standard Class","HR-14770","Hallie Redmond","Home Office","Jacksonville","Florida","South","TEC-PH-10000576","Technology","Phones",219.184,2,0.2,19.1786,12
"9445",9445,"CA-2015-104052","3/1/2015","3/2/2015","First Class","TP-21565","Tracy Poddar","Corporate","Coppell","Texas","Central","TEC-PH-10003215","Technology","Phones",95.84,4,0.2,34.742,48
"9446",9446,"CA-2015-168277","5/29/2015","6/3/2015","Standard Class","KB-16315","Karl Braun","Consumer","Indianapolis","Indiana","Central","OFF-LA-10004484","Office Supplies","Labels",12.39,3,0,5.6994,18
"9447",9447,"CA-2016-158617","9/22/2016","9/28/2016","Standard Class","AC-10660","Anna Chung","Consumer","Lawrence","Indiana","Central","OFF-PA-10002245","Office Supplies","Paper",35.88,6,0,16.146,18
"9448",9448,"CA-2017-136882","5/27/2017","6/3/2017","Standard Class","DN-13690","Duane Noonan","Consumer","Tulsa","Oklahoma","Central","FUR-FU-10003664","Furniture","Furnishings",477.3,5,0,138.417,40
"9449",9449,"US-2016-148957","9/17/2016","9/23/2016","Standard Class","CC-12430","Chuck Clark","Home Office","Redmond","Washington","West","OFF-LA-10002195","Office Supplies","Labels",12.32,4,0,5.9136,53
"9450",9450,"CA-2014-140032","9/8/2014","9/13/2014","Standard Class","TS-21340","Toby Swindell","Consumer","San Francisco","California","West","OFF-BI-10000822","Office Supplies","Binders",8.608,2,0.2,3.0128,6
"9451",9451,"CA-2017-145506","6/3/2017","6/7/2017","Standard Class","MO-17800","Meg O'Connel","Home Office","Spokane","Washington","West","OFF-ST-10004963","Office Supplies","Storage",136.26,9,0,5.4504,53
"9452",9452,"CA-2015-129546","9/28/2015","10/5/2015","Standard Class","RP-19855","Roy Phan","Corporate","Los Angeles","California","West","OFF-AP-10002495","Office Supplies","Appliances",186.15,3,0,55.845,6
"9453",9453,"CA-2015-129546","9/28/2015","10/5/2015","Standard Class","RP-19855","Roy Phan","Corporate","Los Angeles","California","West","OFF-BI-10004001","Office Supplies","Binders",81.792,6,0.2,26.5824,6
"9454",9454,"CA-2015-129546","9/28/2015","10/5/2015","Standard Class","RP-19855","Roy Phan","Corporate","Los Angeles","California","West","OFF-SU-10004884","Office Supplies","Supplies",47.19,3,0,13.6851,6
"9455",9455,"CA-2015-129546","9/28/2015","10/5/2015","Standard Class","RP-19855","Roy Phan","Corporate","Los Angeles","California","West","TEC-PH-10003555","Technology","Phones",36.784,2,0.2,-8.2764,6
"9456",9456,"CA-2016-140977","6/16/2016","6/19/2016","Second Class","JL-15175","James Lanier","Home Office","Chattanooga","Tennessee","South","TEC-MA-10003493","Technology","Machines",91.475,1,0.5,-1.8295,47
"9457",9457,"CA-2017-151855","5/27/2017","6/3/2017","Standard Class","BW-11110","Bart Watters","Corporate","Greensboro","North Carolina","South","TEC-AC-10002380","Technology","Accessories",27.192,3,0.2,0.3399,37
"9458",9458,"CA-2017-151855","5/27/2017","6/3/2017","Standard Class","BW-11110","Bart Watters","Corporate","Greensboro","North Carolina","South","OFF-BI-10004209","Office Supplies","Binders",12.06,5,0.7,-10.05,37
"9459",9459,"CA-2014-138240","10/9/2014","10/14/2014","Standard Class","SJ-20500","Shirley Jackson","Consumer","San Francisco","California","West","OFF-AR-10002135","Office Supplies","Art",144.6,3,0,41.934,6
"9460",9460,"CA-2014-138240","10/9/2014","10/14/2014","Standard Class","SJ-20500","Shirley Jackson","Consumer","San Francisco","California","West","TEC-PH-10002583","Technology","Phones",15.992,1,0.2,-2.9985,6
"9461",9461,"CA-2014-101833","11/17/2014","11/22/2014","Second Class","FG-14260","Frank Gastineau","Home Office","New York City","New York","East","OFF-PA-10003591","Office Supplies","Paper",34.44,3,0,17.22,36
"9462",9462,"CA-2014-100867","10/19/2014","10/24/2014","Standard Class","EH-14125","Eugene Hildebrand","Home Office","Lakewood","California","West","TEC-PH-10004922","Technology","Phones",321.552,6,0.2,20.097,6
"9463",9463,"US-2017-109610","11/25/2017","11/30/2017","Second Class","BS-11590","Brendan Sweed","Corporate","Louisville","Kentucky","South","FUR-CH-10001854","Furniture","Chairs",701.96,2,0,168.4704,21
"9464",9464,"CA-2014-156545","2/27/2014","3/3/2014","First Class","JS-16030","Joy Smith","Consumer","Columbus","Ohio","East","OFF-AR-10003560","Office Supplies","Art",19.456,4,0.2,3.4048,39
"9465",9465,"CA-2014-109127","12/21/2014","12/25/2014","Standard Class","JC-15775","John Castell","Consumer","Newark","Delaware","East","OFF-LA-10004409","Office Supplies","Labels",17.28,6,0,7.9488,10
"9466",9466,"CA-2016-126858","11/19/2016","11/23/2016","Standard Class","JM-15265","Janet Molinari","Corporate","Seattle","Washington","West","FUR-FU-10000448","Furniture","Furnishings",31.96,2,0,1.598,53
"9467",9467,"CA-2017-102925","11/5/2017","11/10/2017","Second Class","CD-12280","Christina DeMoss","Consumer","New York City","New York","East","OFF-BI-10002735","Office Supplies","Binders",164.688,6,0.2,55.5822,36
"9468",9468,"CA-2017-102925","11/5/2017","11/10/2017","Second Class","CD-12280","Christina DeMoss","Consumer","New York City","New York","East","FUR-TA-10003469","Furniture","Tables",166.5,2,0.4,-66.6,36
"9469",9469,"CA-2017-102925","11/5/2017","11/10/2017","Second Class","CD-12280","Christina DeMoss","Consumer","New York City","New York","East","OFF-PA-10001870","Office Supplies","Paper",12.96,2,0,6.2208,36
"9470",9470,"CA-2017-102925","11/5/2017","11/10/2017","Second Class","CD-12280","Christina DeMoss","Consumer","New York City","New York","East","OFF-PA-10004071","Office Supplies","Paper",110.96,2,0,53.2608,36
"9471",9471,"CA-2017-102925","11/5/2017","11/10/2017","Second Class","CD-12280","Christina DeMoss","Consumer","New York City","New York","East","TEC-PH-10001448","Technology","Phones",99.98,2,0,3.9992,36
"9472",9472,"CA-2017-102925","11/5/2017","11/10/2017","Second Class","CD-12280","Christina DeMoss","Consumer","New York City","New York","East","OFF-BI-10002706","Office Supplies","Binders",11.424,1,0.2,3.7128,36
"9473",9473,"CA-2017-102925","11/5/2017","11/10/2017","Second Class","CD-12280","Christina DeMoss","Consumer","New York City","New York","East","FUR-CH-10004875","Furniture","Chairs",128.124,2,0.1,24.2012,36
"9474",9474,"CA-2017-102925","11/5/2017","11/10/2017","Second Class","CD-12280","Christina DeMoss","Consumer","New York City","New York","East","FUR-FU-10004245","Furniture","Furnishings",101.4,5,0,38.532,36
"9475",9475,"CA-2015-100818","5/31/2015","6/5/2015","Second Class","JM-15265","Janet Molinari","Corporate","Chicago","Illinois","Central","OFF-LA-10000443","Office Supplies","Labels",5.904,2,0.2,1.9926,17
"9476",9476,"CA-2015-100818","5/31/2015","6/5/2015","Second Class","JM-15265","Janet Molinari","Corporate","Chicago","Illinois","Central","OFF-PA-10001125","Office Supplies","Paper",173.488,7,0.2,54.215,17
"9477",9477,"CA-2015-100818","5/31/2015","6/5/2015","Second Class","JM-15265","Janet Molinari","Corporate","Chicago","Illinois","Central","FUR-FU-10002703","Furniture","Furnishings",51.56,2,0.6,-61.872,17
"9478",9478,"CA-2015-100818","5/31/2015","6/5/2015","Second Class","JM-15265","Janet Molinari","Corporate","Chicago","Illinois","Central","OFF-BI-10004364","Office Supplies","Binders",3.564,3,0.8,-6.237,17
"9479",9479,"CA-2014-126193","9/7/2014","9/14/2014","Standard Class","SS-20410","Shahid Shariari","Consumer","Oswego","Illinois","Central","OFF-FA-10000936","Office Supplies","Fasteners",13.16,5,0.2,4.1125,17
"9480",9480,"CA-2014-126193","9/7/2014","9/14/2014","Standard Class","SS-20410","Shahid Shariari","Consumer","Oswego","Illinois","Central","OFF-BI-10001249","Office Supplies","Binders",3.828,3,0.8,-6.5076,17
"9481",9481,"CA-2014-126193","9/7/2014","9/14/2014","Standard Class","SS-20410","Shahid Shariari","Consumer","Oswego","Illinois","Central","OFF-BI-10004632","Office Supplies","Binders",304.99,5,0.8,-533.7325,17
"9482",9482,"CA-2017-150504","11/6/2017","11/12/2017","Standard Class","HG-14845","Harry Greene","Consumer","Dallas","Texas","Central","OFF-ST-10000615","Office Supplies","Storage",18.16,2,0.2,1.816,48
"9483",9483,"CA-2015-158351","6/20/2015","6/24/2015","Second Class","BC-11125","Becky Castell","Home Office","Philadelphia","Pennsylvania","East","TEC-AC-10001838","Technology","Accessories",319.984,2,0.2,91.9954,42
"9484",9484,"CA-2014-122679","7/22/2014","7/28/2014","Standard Class","AB-10255","Alejandro Ballentine","Home Office","Los Angeles","California","West","OFF-AR-10004757","Office Supplies","Art",19.68,6,0,6.4944,6
"9485",9485,"CA-2016-164770","12/2/2016","12/4/2016","Second Class","MY-18295","Muhammed Yedwab","Corporate","Houston","Texas","Central","FUR-BO-10003893","Furniture","Bookcases",781.864,10,0.32,-137.976,48
"9486",9486,"CA-2016-164770","12/2/2016","12/4/2016","Second Class","MY-18295","Muhammed Yedwab","Corporate","Houston","Texas","Central","OFF-PA-10003893","Office Supplies","Paper",30.816,9,0.2,9.63,48
"9487",9487,"CA-2017-130505","10/12/2017","10/12/2017","Same Day","NF-18385","Natalie Fritzler","Consumer","Wheeling","West Virginia","East","FUR-TA-10001932","Furniture","Tables",673.344,3,0.3,-76.9536,54
"9488",9488,"US-2017-125213","12/11/2017","12/13/2017","First Class","NB-18655","Nona Balk","Corporate","Paterson","New Jersey","East","OFF-FA-10001561","Office Supplies","Fasteners",6.54,3,0,2.1582,34
"9489",9489,"CA-2015-156566","10/1/2015","10/4/2015","First Class","EM-13960","Eric Murdock","Consumer","Portland","Oregon","West","TEC-PH-10001817","Technology","Phones",572.8,2,0.2,50.12,41
"9490",9490,"US-2016-102232","8/5/2016","8/11/2016","Standard Class","MF-17665","Maureen Fritzler","Corporate","Huntsville","Alabama","South","OFF-AR-10000538","Office Supplies","Art",197.05,7,0,59.115,1
"9491",9491,"CA-2017-111738","1/3/2017","1/7/2017","Standard Class","CM-12385","Christopher Martinez","Consumer","San Francisco","California","West","OFF-BI-10004584","Office Supplies","Binders",2022.272,8,0.2,682.5168,6
"9492",9492,"CA-2017-111738","1/3/2017","1/7/2017","Standard Class","CM-12385","Christopher Martinez","Consumer","San Francisco","California","West","OFF-AR-10000817","Office Supplies","Art",9.12,3,0,3.1008,6
"9493",9493,"CA-2017-163188","11/7/2017","11/7/2017","Same Day","EC-14050","Erin Creighton","Consumer","Oklahoma City","Oklahoma","Central","OFF-BI-10000756","Office Supplies","Binders",38.16,9,0,19.08,40
"9494",9494,"CA-2016-105207","1/3/2016","1/8/2016","Standard Class","BO-11350","Bill Overfelt","Corporate","Broken Arrow","Oklahoma","Central","FUR-TA-10000617","Furniture","Tables",1592.85,7,0,350.427,40
"9495",9495,"CA-2016-105207","1/3/2016","1/8/2016","Standard Class","BO-11350","Bill Overfelt","Corporate","Broken Arrow","Oklahoma","Central","OFF-BI-10004364","Office Supplies","Binders",11.88,2,0,5.346,40
